Date,Actual,Predicted,Naive
2024-08-06,2390.5,2386.37594553968,2389.10009765625
2024-08-07,2422.199951171875,2386.2475010868206,2390.5
2024-08-08,2432.10009765625,2416.772116316568,2422.199951171875
2024-08-09,2462.39990234375,2429.4702605160314,2432.10009765625
2024-08-12,2466.699951171875,2458.5866355953503,2462.39990234375
2024-08-13,2439.39990234375,2464.4407737434667,2466.699951171875
2024-08-14,2453.10009765625,2437.9793816005104,2439.39990234375
2024-08-15,2498.60009765625,2447.1817022594814,2453.10009765625
2024-08-16,2501.800048828125,2489.8356659710726,2498.60009765625
2024-08-19,2511.300048828125,2497.3232582710875,2501.800048828125
2024-08-20,2508.39990234375,2506.1543838916805,2511.300048828125
2024-08-21,2478.89990234375,2505.1265858004567,2508.39990234375
2024-08-22,2508.39990234375,2477.559702136142,2478.89990234375
2024-08-23,2517.699951171875,2500.7898480268477,2508.39990234375
2024-08-26,2516.0,2511.922987259222,2517.699951171875
2024-08-27,2501.0,2512.966084337519,2516.0
2024-08-28,2525.699951171875,2499.0332978638644,2501.0
2024-08-29,2493.800048828125,2520.9611911848206,2525.699951171875
2024-08-30,2489.89990234375,2493.5249150293234,2493.800048828125
2024-09-03,2493.39990234375,2485.7677505391785,2489.89990234375
2024-09-04,2511.39990234375,2490.0981362965535,2493.39990234375
2024-09-05,2493.5,2507.6565739655493,2511.39990234375
2024-09-06,2501.800048828125,2492.6714948209137,2493.5
2024-09-09,2512.300048828125,2498.091640909276,2501.800048828125
2024-09-10,2512.10009765625,2509.629740068107,2512.300048828125
2024-09-11,2551.199951171875,2508.8779508531225,2512.10009765625
2024-09-12,2581.300048828125,2544.4945451221383,2551.199951171875
2024-09-13,2580.39990234375,2575.2546980737616,2581.300048828125
2024-09-16,2564.300048828125,2577.26082945556,2580.39990234375
2024-09-17,2570.699951171875,2560.7970377673855,2564.300048828125
2024-09-18,2588.0,2564.820785324976,2570.699951171875
2024-09-19,2619.89990234375,2580.987381223968,2588.0
2024-09-20,2626.5,2611.0307181862863,2619.89990234375
2024-09-23,2651.199951171875,2620.8561696302822,2626.5
2024-09-24,2659.199951171875,2645.1122047460526,2651.199951171875
2024-09-25,2669.89990234375,2654.07058649479,2659.199951171875
2024-09-26,2644.300048828125,2663.1852530440433,2669.89990234375
2024-09-27,2636.10009765625,2640.1102888488235,2644.300048828125
2024-09-30,2667.300048828125,2630.4221857295197,2636.10009765625
2024-10-01,2647.10009765625,2659.517095612221,2667.300048828125
2024-10-02,2657.10009765625,2643.8417975460493,2647.10009765625
2024-10-03,2645.800048828125,2652.205862305729,2657.10009765625
2024-10-04,2644.800048828125,2643.147101419041,2645.800048828125
2024-10-07,2615.0,2641.9100426690557,2644.800048828125
2024-10-08,2606.0,2613.5226955731205,2615.0
2024-10-09,2620.60009765625,2602.3339050863788,2606.0
2024-10-10,2657.60009765625,2616.7334007911177,2620.60009765625
2024-10-11,2647.800048828125,2651.438902885562,2657.60009765625
2024-10-14,2661.39990234375,2646.2998475838917,2647.800048828125
2024-10-15,2674.0,2657.248252689252,2661.39990234375
2024-10-16,2691.0,2669.7272755299873,2674.0
2024-10-17,2713.699951171875,2684.5836776808324,2691.0
2024-10-18,2723.10009765625,2705.6758270505106,2713.699951171875
2024-10-21,2744.199951171875,2715.9247965119384,2723.10009765625
2024-10-22,2714.39990234375,2736.877978497915,2744.199951171875
2024-10-23,2734.89990234375,2710.1994709098194,2714.39990234375
2024-10-24,2740.89990234375,2726.1120878348365,2734.89990234375
2024-10-25,2742.89990234375,2733.4544595028447,2740.89990234375
2024-10-28,2768.39990234375,2736.0721468137185,2742.89990234375
2024-10-29,2788.5,2760.1780156649056,2768.39990234375
2024-10-30,2738.300048828125,2780.9582343407783,2788.5
2024-10-31,2738.60009765625,2737.5796864026247,2738.300048828125
2024-11-01,2736.10009765625,2731.5731525676924,2738.60009765625
2024-11-04,2740.300048828125,2730.192813496753,2736.10009765625
2024-11-05,2667.60009765625,2734.1826942130688,2740.300048828125
2024-11-06,2698.39990234375,2668.2086216247094,2667.60009765625
2024-11-07,2687.5,2691.615361380723,2698.39990234375
2024-11-08,2611.199951171875,2686.2353086721655,2687.5
2024-11-11,2600.0,2614.0947050261757,2611.199951171875
2024-11-12,2580.800048828125,2598.0499675142787,2600.0
2024-11-13,2568.199951171875,2580.81504349175,2580.800048828125
2024-11-14,2565.699951171875,2569.469741093946,2568.199951171875
2024-11-15,2610.60009765625,2564.299475429389,2565.699951171875
2024-11-18,2627.10009765625,2607.919299360618,2610.60009765625
2024-11-19,2648.199951171875,2627.3979587976446,2627.10009765625
2024-11-20,2672.10009765625,2644.8904088553954,2648.199951171875
2024-11-21,2709.89990234375,2667.6548064338294,2672.10009765625
2024-11-22,2616.800048828125,2702.665061736731,2709.89990234375
2024-11-25,2620.300048828125,2619.3852787440396,2616.800048828125
2024-11-26,2639.89990234375,2613.1260443791525,2620.300048828125
2024-11-27,2657.0,2633.179798173574,2639.89990234375
2024-11-29,2634.89990234375,2651.2415070397224,2657.0
2024-12-02,2644.699951171875,2633.323046243471,2634.89990234375
2024-12-03,2653.800048828125,2641.6333589821147,2644.699951171875
2024-12-04,2626.60009765625,2652.956198972506,2653.800048828125
2024-12-05,2638.60009765625,2624.904968560841,2626.60009765625
2024-12-06,2664.89990234375,2633.3170496899675,2638.60009765625
2024-12-09,2697.60009765625,2659.1482130258455,2664.89990234375
2024-12-10,2733.800048828125,2692.033100316917,2697.60009765625
2024-12-11,2687.5,2726.467076684424,2733.800048828125
2024-12-12,2656.0,2686.8756828074056,2687.5
2024-12-13,2651.39990234375,2653.6033591648725,2656.0
2024-12-16,2644.39990234375,2644.922644815674,2651.39990234375
2024-12-17,2636.5,2638.3531695318484,2644.39990234375
2024-12-18,2592.199951171875,2631.447894652994,2636.5
2024-12-19,2628.699951171875,2592.246711537248,2592.199951171875
2024-12-20,2612.300048828125,2624.580240179601,2628.699951171875
2024-12-23,2620.0,2611.414501798413,2612.300048828125
2024-12-24,2638.800048828125,2616.1827977706093,2620.0
2024-12-26,2617.199951171875,2634.3763815865245,2638.800048828125
2024-12-27,2606.10009765625,2616.038576796973,2617.199951171875
2024-12-30,2629.199951171875,2603.7461120144585,2606.10009765625
2024-12-31,2658.89990234375,2621.988947134212,2629.199951171875
2025-01-02,2645.0,2652.594061303815,2658.89990234375
2025-01-03,2638.39990234375,2641.5533008209227,2645.0
2025-01-06,2656.699951171875,2634.3390092403683,2638.39990234375
2025-01-07,2664.5,2651.124160922475,2656.699951171875
2025-01-08,2683.800048828125,2658.5562620279275,2664.5
2025-01-09,2708.5,2675.9262790080393,2683.800048828125
2025-01-10,2673.5,2700.6633105242845,2708.5
2025-01-13,2677.5,2671.8304666731437,2673.5
2025-01-14,2712.5,2671.644953936319,2677.5
2025-01-15,2746.39990234375,2703.3612511735305,2712.5
2025-01-16,2744.300048828125,2737.856796361122,2746.39990234375
2025-01-17,2755.0,2738.7912068780174,2744.300048828125
2025-01-21,2767.60009765625,2748.610118397979,2755.0
2025-01-22,2763.10009765625,2761.8835679283275,2767.60009765625
2025-01-23,2777.300048828125,2756.7791743239045,2763.10009765625
2025-01-24,2737.5,2768.7589683514316,2777.300048828125
2025-01-27,2766.800048828125,2734.5254855118824,2737.5
2025-01-28,2769.10009765625,2759.0168198306046,2766.800048828125
2025-01-29,2823.0,2763.739873598882,2769.10009765625
2025-01-30,2812.5,2813.6128970656187,2823.0
2025-01-31,2833.89990234375,2809.2843066090645,2812.5
2025-02-03,2853.300048828125,2827.103211387248,2833.89990234375
2025-02-04,2871.60009765625,2847.266417070202,2853.300048828125
2025-02-05,2856.0,2863.3480063315237,2871.60009765625
2025-02-06,2867.300048828125,2851.26611981025,2856.0
2025-02-07,2914.300048828125,2859.374012820282,2867.300048828125
2025-02-10,2912.5,2905.02930261818,2914.300048828125
2025-02-11,2909.0,2906.7480069475682,2912.5
2025-02-12,2925.89990234375,2903.1980355228084,2909.0
2025-02-13,2883.60009765625,2918.605277082026,2925.89990234375
2025-02-14,2931.60009765625,2882.1928241487876,2883.60009765625
2025-02-18,2919.39990234375,2920.6864953990307,2931.60009765625
2025-02-19,2940.0,2914.178660141082,2919.39990234375
2025-02-20,2937.60009765625,2933.6130601840523,2940.0
2025-02-21,2947.89990234375,2932.932965064412,2937.60009765625
2025-02-24,2904.5,2941.672939013609,2947.89990234375
2025-02-25,2916.800048828125,2903.9284664726756,2904.5
2025-02-26,2883.199951171875,2908.876639720497,2916.800048828125
2025-02-27,2836.800048828125,2881.4742502806325,2883.199951171875
2025-02-28,2890.199951171875,2835.7884793101393,2836.800048828125
2025-03-03,2909.60009765625,2881.730412162799,2890.199951171875
2025-03-04,2915.300048828125,2904.9666006459825,2909.60009765625
2025-03-05,2916.60009765625,2912.7671808025925,2915.300048828125
2025-03-06,2904.699951171875,2912.677571100017,2916.60009765625
2025-03-07,2891.0,2902.559963399383,2904.699951171875
2025-03-10,2912.89990234375,2887.251686657265,2891.0
2025-03-11,2939.10009765625,2903.307417582161,2912.89990234375
2025-03-12,2984.300048828125,2930.910479309492,2939.10009765625
2025-03-13,2994.5,2974.921601967375,2984.300048828125
2025-03-14,3000.0,2988.107523152685,2994.5
2025-03-17,3035.10009765625,2993.4529834231234,3000.0
2025-03-18,3035.89990234375,3024.4885874796887,3035.10009765625
2025-03-19,3040.0,3026.728770871733,3035.89990234375
2025-03-20,3018.199951171875,3030.1233502129107,3040.0
2025-03-21,3013.10009765625,3010.868501609371,3018.199951171875
2025-03-24,3023.699951171875,3005.3361420981273,3013.10009765625
2025-03-25,3020.89990234375,3014.5187863475167,3023.699951171875
2025-03-26,3060.199951171875,3013.1091077643073,3020.89990234375
2025-03-27,3086.5,3050.375813259114,3060.199951171875
2025-03-28,3122.800048828125,3077.9774271897763,3086.5
2025-03-31,3118.89990234375,3113.316302030356,3122.800048828125
2025-04-01,3139.89990234375,3111.8499837882964,3118.89990234375
2025-04-02,3097.0,3129.4695330076497,3139.89990234375
2025-04-03,3012.0,3092.567168981134,3097.0
2025-04-04,2951.300048828125,3010.149035089982,3012.0
2025-04-07,2968.39990234375,2948.562467865298,2951.300048828125
2025-04-08,3056.5,2960.5500804568096,2968.39990234375
2025-04-09,3155.199951171875,3045.337749653765,3056.5
2025-04-10,3222.199951171875,3144.239759406671,3155.199951171875
2025-04-11,3204.800048828125,3215.88395215835,3222.199951171875
2025-04-14,3218.699951171875,3204.44816251762,3204.800048828125
2025-04-15,3326.60009765625,3209.7832002779032,3218.699951171875
2025-04-16,3308.699951171875,3303.661985631474,3326.60009765625
2025-04-17,3406.199951171875,3296.349153267418,3308.699951171875
2025-04-21,3400.800048828125,3383.637701756455,3406.199951171875
2025-04-22,3276.300048828125,3390.821002815249,3400.800048828125
2025-04-23,3332.0,3279.3820484873395,3276.300048828125
2025-04-24,3282.39990234375,3314.7025766367024,3332.0
2025-04-25,3332.5,3275.492382595272,3282.39990234375
2025-04-28,3318.800048828125,3320.2059417175997,3332.5
2025-04-29,3305.0,3312.3206567360244,3318.800048828125
2025-04-30,3210.0,3303.3254296053547,3305.0
2025-05-01,3231.89990234375,3216.832923277844,3210.0
2025-05-02,3311.300048828125,3222.073678264677,3231.89990234375
2025-05-05,3411.39990234375,3299.100076703779,3311.300048828125
2025-05-06,3381.39990234375,3395.3351946813973,3411.39990234375
2025-05-07,3296.60009765625,3380.769319337954,3381.39990234375
2025-05-08,3335.39990234375,3299.991000550073,3296.60009765625
2025-05-09,3220.0,3325.726799902002,3335.39990234375
2025-05-12,3240.300048828125,3220.6195439471185,3220.0
2025-05-13,3181.39990234375,3227.199208178422,3240.300048828125
2025-05-14,3220.699951171875,3180.283814045426,3181.39990234375
2025-05-15,3182.0,3215.9838036651186,3220.699951171875
2025-05-16,3228.89990234375,3185.664204343384,3182.0
2025-05-19,3280.300048828125,3221.4435817833273,3228.89990234375
2025-05-20,3309.300048828125,3274.7992955315026,3280.300048828125
2025-05-21,3292.300048828125,3300.6822386710282,3309.300048828125
2025-05-22,3363.60009765625,3288.232076985231,3292.300048828125
2025-05-23,3299.10009765625,3347.187917809215,3363.60009765625
2025-05-27,3293.60009765625,3296.625165734669,3299.10009765625
2025-05-28,3317.10009765625,3281.8565545097154,3293.60009765625
2025-05-29,3288.89990234375,3303.6377551811643,3317.10009765625
2025-05-30,3370.60009765625,3282.47976051852,3288.89990234375
2025-06-02,3350.199951171875,3354.454107383071,3370.60009765625
2025-06-03,3373.5,3343.209433004283,3350.199951171875
2025-06-04,3350.699951171875,3365.041550365349,3373.5
2025-06-05,3322.699951171875,3343.9139274067807,3350.699951171875
2025-06-06,3332.10009765625,3315.390565798485,3322.699951171875
2025-06-09,3320.89990234375,3321.673423432319,3332.10009765625
2025-06-10,3321.300048828125,3311.0190651119797,3320.89990234375
2025-06-11,3380.89990234375,3313.9552950947996,3321.300048828125
2025-06-12,3431.199951171875,3367.110696390956,3380.89990234375
2025-06-13,3396.39990234375,3419.755731377973,3431.199951171875
2025-06-16,3386.60009765625,3392.665447636928,3396.39990234375
2025-06-17,3389.800048828125,3378.04284937608,3386.60009765625
2025-06-18,3368.10009765625,3379.7097204070906,3389.800048828125
2025-06-20,3377.699951171875,3359.5389900563396,3368.10009765625
2025-06-23,3317.39990234375,3365.3892941753666,3377.699951171875
2025-06-24,3327.10009765625,3314.660511594756,3317.39990234375
2025-06-25,3333.5,3319.764271387077,3327.10009765625
2025-06-26,3273.699951171875,3325.9614579277954,3333.5
2025-06-27,3294.39990234375,3272.7469985782145,3273.699951171875
2025-06-30,3336.699951171875,3286.0525765845205,3294.39990234375
2025-07-01,3348.0,3326.0473883716663,3336.699951171875
2025-07-02,3331.60009765625,3341.3921495432546,3348.0
2025-07-03,3332.5,3325.094785460992,3331.60009765625
2025-07-04,3332.199951171875,3324.271034560938,3332.5
2025-07-07,3307.0,3324.378292796691,3332.199951171875
2025-07-08,3311.60009765625,3298.892941547152,3307.0
2025-07-09,3317.39990234375,3300.888953869489,3311.60009765625
2025-07-10,3356.0,3308.503392836252,3317.39990234375
2025-07-11,3351.5,3344.5637762362594,3356.0
2025-07-14,3329.800048828125,3343.768800678102,3351.5
2025-07-15,3352.5,3323.6174409474793,3329.800048828125
2025-07-16,3340.10009765625,3341.6907153709403,3352.5
2025-07-17,3353.0,3331.4234438960348,3340.10009765625
2025-07-18,3401.89990234375,3341.6476034535335,3353.0
2025-07-21,3439.199951171875,3387.0090338844348,3401.89990234375
2025-07-22,3394.10009765625,3427.114310860431,3439.199951171875
2025-07-23,3371.0,3389.8377950886565,3394.10009765625
2025-07-24,3334.0,3362.599425892952,3371.0
2025-07-25,3309.10009765625,3327.5390154170955,3334.0
2025-07-28,3323.39990234375,3300.4850757885883,3309.10009765625
2025-07-29,3295.800048828125,3311.637468352062,3323.39990234375
2025-07-30,3293.199951171875,3291.160687209134,3295.800048828125
2025-07-31,3347.699951171875,3289.0816632571286,3293.199951171875
2025-08-01,3374.39990234375,3337.071038544924,3347.699951171875
2025-08-04,3381.89990234375,3366.1113918420183,3374.39990234375
2025-08-05,3380.0,3374.1939240990773,3381.89990234375
2025-08-06,3400.300048828125,3371.5895822290468,3380.0
2025-08-07,3439.10009765625,3389.639578210915,3400.300048828125
2025-08-08,3353.10009765625,3424.433987538278,3439.10009765625
2025-08-11,3348.89990234375,3349.9544770541197,3353.10009765625
2025-08-12,3358.699951171875,3338.9302854338116,3348.89990234375
2025-08-13,3335.199951171875,3348.607585030987,3358.699951171875
2025-08-14,3336.0,3329.0059862188787,3335.199951171875
2025-08-15,3331.699951171875,3327.71254290237,3336.0
2025-08-18,3313.39990234375,3325.2981933741366,3331.699951171875
2025-08-19,3343.39990234375,3310.948761295813,3313.39990234375
2025-08-20,3336.89990234375,3332.7669587217315,3343.39990234375
2025-08-21,3374.39990234375,3329.977849916797,3336.89990234375
2025-08-22,3373.800048828125,3363.814510541434,3374.39990234375
2025-08-25,3388.60009765625,3365.945305707037,3373.800048828125
2025-08-26,3404.60009765625,3378.9714937800572,3388.60009765625
2025-08-27,3431.800048828125,3394.223863076999,3404.60009765625
2025-08-28,3473.699951171875,3418.8679702187183,3431.800048828125
2025-08-29,3549.39990234375,3459.8801890211294,3473.699951171875
2025-09-02,3593.199951171875,3531.1798300896216,3549.39990234375
2025-09-03,3565.800048828125,3578.9855661074057,3593.199951171875
2025-09-04,3613.199951171875,3557.489577837509,3565.800048828125
2025-09-05,3638.10009765625,3596.1152994294657,3613.199951171875
2025-09-08,3643.300048828125,3622.6767562657947,3638.10009765625
2025-09-09,3643.60009765625,3629.334607118819,3643.300048828125
2025-09-10,3636.89990234375,3630.555818145158,3643.60009765625
2025-09-11,3649.39990234375,3626.8465780855117,3636.89990234375
2025-09-12,3682.199951171875,3638.8559029985972,3649.39990234375
2025-09-15,3688.89990234375,3667.9419347949765,3682.199951171875
2025-09-16,3681.800048828125,3679.1568838469598,3688.89990234375
2025-09-17,3643.699951171875,3674.1698891759506,3681.800048828125
2025-09-18,3671.5,3639.268019652648,3643.699951171875
2025-09-19,3740.699951171875,3660.0197365684903,3671.5
2025-09-22,3780.60009765625,3724.620258852977,3740.699951171875
2025-09-23,3732.10009765625,3768.0639446693035,3780.60009765625
2025-09-24,3736.89990234375,3730.06097010346,3732.10009765625
2025-09-25,3775.300048828125,3728.555795134557,3736.89990234375
2025-09-26,3820.89990234375,3762.646266322207,3775.300048828125
2025-09-29,3840.800048828125,3804.9483325518495,3820.89990234375
2025-09-30,3867.5,3827.6677130232824,3840.800048828125
2025-10-01,3839.699951171875,3855.660237462349,3867.5
2025-10-02,3880.800048828125,3834.656119950963,3839.699951171875
2025-10-03,3948.5,3864.9411718110537,3880.800048828125
2025-10-06,3976.60009765625,3928.7689756482027,3948.5
2025-10-07,4043.300048828125,3961.494947513773,3976.60009765625
2025-10-08,3946.300048828125,4024.5032102072546,4043.300048828125
2025-10-09,3975.89990234375,3944.919678588431,3946.300048828125
2025-10-10,4108.60009765625,3959.9649017781626,3975.89990234375
2025-10-13,4138.7001953125,4079.0584441281985,4108.60009765625
2025-10-14,4176.89990234375,4121.242051674493,4138.7001953125
2025-10-15,4280.2001953125,4160.0995601745635,4176.89990234375
2025-10-16,4189.89990234375,4255.572665127871,4280.2001953125
2025-10-17,4336.39990234375,4188.91902699628,4189.89990234375
2025-10-20,4087.699951171875,4301.917116286775,4336.39990234375
2025-10-21,4044.39990234375,4097.311994442047,4087.699951171875
2025-10-22,4125.5,4033.9066227966073,4044.39990234375
2025-10-23,4118.39990234375,4102.7566327495715,4125.5
2025-10-24,4001.89990234375,4108.240824055863,4118.39990234375
2025-10-27,3966.199951171875,4009.8865342760396,4001.89990234375
2025-10-28,3983.699951171875,3962.5500742324994,3966.199951171875
2025-10-29,4001.300048828125,3983.3124782835775,3983.699951171875
2025-10-30,3982.199951171875,3991.8670080913275,4001.300048828125
2025-10-31,4000.300048828125,3975.5234118294675,3982.199951171875
2025-11-03,3947.699951171875,3993.9294495465497,4000.300048828125
2025-11-04,3980.300048828125,3950.119461277599,3947.699951171875
2025-11-05,3979.89990234375,3968.4658442887753,3980.300048828125
2025-11-06,3999.39990234375,3970.0728154014128,3979.89990234375
2025-11-07,4111.7998046875,3987.9046597049655,3999.39990234375
2025-11-10,4106.7998046875,4090.596109627412,4111.7998046875
2025-11-11,4204.39990234375,4097.346900440623,4106.7998046875
2025-11-12,4186.89990234375,4182.801969256117,4204.39990234375
2025-11-13,4087.60009765625,4174.278757805483,4186.89990234375
2025-11-14,4068.300048828125,4083.3161360229756,4087.60009765625
2025-11-17,4061.300048828125,4052.8523465092494,4068.300048828125
2025-11-18,4077.699951171875,4044.3309471227963,4061.300048828125
2025-11-19,4056.5,4062.939681009318,4077.699951171875
2025-11-20,4076.699951171875,4046.0986180983627,4056.5
2025-11-21,4091.89990234375,4066.9617602371263,4076.699951171875
2025-11-24,4139.2001953125,4083.7449870336254,4091.89990234375
2025-11-25,4165.2001953125,4123.317925851206,4139.2001953125
2025-11-26,4218.2998046875,4150.513991084685,4165.2001953125
2025-11-28,4239.2998046875,4199.2659148484145,4218.2998046875
2025-12-01,4186.60009765625,4223.623578104534,4239.2998046875
2025-12-02,4199.2998046875,4176.466544564026,4186.60009765625
2025-12-03,4211.7998046875,4181.299170815759,4199.2998046875
2025-12-04,4212.89990234375,4193.650292409591,4211.7998046875
2025-12-05,4187.2001953125,4197.248767606192,4212.89990234375
2025-12-08,4206.7001953125,4175.293298810657,4187.2001953125
2025-12-09,4196.39990234375,4192.035953601426,4206.7001953125
2025-12-10,4285.5,4186.408008023856,4196.39990234375
2025-12-11,4300.10009765625,4262.001572655934,4285.5
2025-12-12,4306.7001953125,4285.744028092575,4300.10009765625
2025-12-15,4304.5,4293.26764404405,4306.7001953125
2025-12-16,4347.5,4291.4099350851375,4304.5
2025-12-17,4339.5,4327.022962788113,4347.5
2025-12-18,4361.39990234375,4324.339429193757,4339.5
2025-12-19,4444.60009765625,4340.760763401337,4361.39990234375
2025-12-22,4482.7998046875,4419.736582765881,4444.60009765625
2025-12-23,4480.60009765625,4463.354344544088,4482.7998046875
2025-12-24,4529.10009765625,4464.9469753627745,4480.60009765625
2025-12-26,4325.10009765625,4506.354981137103,4529.10009765625
